device_id,ts,ignition,odometer_km
D2004,01-May-2026 14:52:00,ON,32174.8
D2013,27/05/2026 16:23,ON,48726.7
D2022,2026-05-23T11:00:00,ON,58870.7
D2011,07/05/2026 09:15,OFF,30676.1
D2008,04/05/2026 15:00,ON,47660.8
D2013,02/05/2026 13:07,ON,47745.2
D2012,08/05/2026 09:23,ON,57025.1
D2022,2026-05-24T08:38:00,ON,58903.2
D2018,06-May-2026 13:23:00,ON,77395.5
D2013,17/05/2026 09:52,ON,48314.9
D9001,2026-05-15T13:15:00,ON,-1
D2016,2026-05-02T17:07:00,ON,34598.9
D2012,10/05/2026 17:45,on,57099.4
D2013,14/05/2026 11:38,ON,48206.7
D2020,2026-05-22 17:23:00,ON,10153.1
D2005,2026-05-16T08:23:00,ON,37057.3
D2015,2026-05-12 07:15:00,ON,26334.3
D2025,26/05/2026 07:52,ON,78912.1
D2009,21/05/2026 13:45,ON,851.2
D2019,14-May-2026 07:45:00,ON,18848.7
D2012,16/05/2026 16:15,ON,57273.9
D2016,2026-05-23T13:45:00,ON,35155.6
D2017,27/05/2026 09:38,ON,71998.0
D2025,25/05/2026 17:38,ON,78907.0
D2012,16/05/2026 07:15,ON,57251.1
D2028,2026-05-22T10:45:00,ON,47135.3
D2019,04-May-2026 07:00:00,ON,18466.4
D2013,24/05/2026 10:38,on,48589.6
D2017,18/05/2026 16:38,ON,0
D2021,12/05/2026 11:00,ON,0
D2016,2026-05-28T07:45:00,on,35275.7
D2006,07-May-2026 11:15:00,ON,58948.4
D2018,25-May-2026 07:00:00,ON,
D2020,2026-05-03 07:52:00,ON,-1
D9002,2026-05-05T17:23:00,ON,65934.8
D2024,06-May-2026 14:45:00,ON,14872.5
D2016,2026-05-02T07:38:00,ON,34576.4
D2017,08/05/2026 09:00,ON,71586.0
D2019,06-May-2026 17:52:00,ON,18573.4
D2016,2026-05-08T09:38:00,ON,34743.1
D9001,2026-05-08T08:45:00,ON,11731.3
D2027,2026-05-16T13:52:00,ON,63433.4
D2005,2026-05-11T09:52:00,ON,36882.1
D2014,03/05/2026 15:15,ON,77521.6
D2022,2026-05-18T14:45:00,ON,58680.6
D2014,21/05/2026 13:15,ON,78583.2
D2011,10/05/2026 11:15,OFF,30676.1
D9001,2026-05-23T15:38:00,on,12130.3
D2023,16-May-2026 10:38:00,ON,76921.2
D2016,2026-05-28T09:15:00,ON,35280.3
D2027,2026-05-11T11:45:00,ON,63231.4
D2026,2026-05-20 07:38:00,ON,13675.2
D2025,09/05/2026 17:38,ON,78316.0
D2027,2026-05-15T16:38:00,ON,63405.2
D2022,2026-05-16T11:23:00,ON,58587.1
D2011,27/05/2026 07:07,OFF,30676.1
D2016,2026-05-05T17:15:00,ON,34679.8
D2007,2026-05-01T08:23:00,ON,47823.9
D2021,28/05/2026 15:15,ON,29236.2
D2025,17/05/2026 12:38,ON,78594.8
D2013,29/05/2026 09:15,on,48778.2
D2025,21/05/2026 17:07,ON,78758.0
D2008,12/05/2026 14:52,ON,-1
D2011,02/05/2026 07:23,off,30676.1
D9001,2026-05-11T13:23:00,ON,11819.9
D2014,10/05/2026 07:38,ON,77896.0
D2020,2026-05-04 09:52:00,ON,
D2010,2026-05-10 11:00:00,OFF,46638.8
D2009,04/05/2026 09:15,ON,52992.6
D2027,2026-05-21T10:45:00,ON,63614.1
D2026,2026-05-25 12:45:00,ON,13779.7
D2022,2026-05-28T16:52:00,on,59093.5
D2017,12/05/2026 13:52,ON,71679.2
D2006,08-May-2026 09:15:00,ON,59009.3
D2017,15/05/2026 10:23,ON,71737.0
D2019,03-May-2026 13:07:00,ON,18446.8
D2021,21/05/2026 15:52,on,28962.8
D9002,2026-05-26T12:00:00,ON,66271.1
D2014,15/05/2026 09:07,ON,78209.2
D2022,2026-05-22T07:07:00,ON,58817.7
D2008,02/05/2026 09:38,ON,47594.4
D2023,16-May-2026 17:52:00,ON,76934.9
D2028,2026-05-20T07:00:00,ON,46986.6
D2005,2026-05-15T11:07:00,ON,37028.9
D2026,2026-05-24 09:15:00,ON,13756.9
D2024,21-May-2026 17:23:00,ON,15638.4
D2010,2026-05-11 15:38:00,OFF,46638.8
D2024,22-May-2026 11:38:00,ON,15663.4
D2019,28-May-2026 15:07:00,ON,19408.9
D2005,2026-05-15T09:38:00,ON,
D2020,2026-05-26 11:15:00,ON,10336.9
D2009,09/05/2026 13:38,ON,53324.6
D2004,12-May-2026 13:15:00,ON,0
D2016,2026-05-18T14:00:00,ON,35024.7
D2008,22/05/2026 15:38,ON,480.1
D2005,2026-05-02T09:52:00,ON,36554.6
D2013,10/05/2026 17:45,ON,48066.5
D2013,18/05/2026 17:38,ON,48377.3
D2021,18/05/2026 11:23,ON,28837.0
D2026,2026-05-22 10:52:00,ON,13718.9
D2005,2026-05-14T07:00:00,ON,36980.7
D9001,2026-05-01T17:38:00,ON,11569.9
D2021,22/05/2026 11:15,ON,28992.8
D2025,12/05/2026 17:52,ON,78427.1
D2022,2026-05-17T10:45:00,ON,-1
D2017,28/05/2026 08:23,ON,72017.4
D2010,2026-05-08 14:23:00,OFF,46638.8
D2017,24/05/2026 07:00,ON,9999999
D2014,18/05/2026 15:23,ON,78411.8
D2004,17-May-2026 09:52:00,ON,32946.3
D9002,2026-05-06T11:15:00,ON,
D2005,2026-05-10T15:52:00,ON,36861.6
D2010,2026-05-17 08:23:00,OFF,46638.8
D2024,09-May-2026 12:23:00,ON,15011.0
D2020,2026-05-29 07:07:00,ON,10467.3
D2022,2026-05-26T09:52:00,ON,58988.6
D2009,27/05/2026 14:07,ON,0
D2022,2026-05-09T15:45:00,ON,58320.5
D2004,05-May-2026 07:23:00,ON,32340.5
D2027,2026-05-02T07:52:00,ON,62871.6
D2023,13-May-2026 08:23:00,ON,76846.0
D2010,2026-05-26 09:52:00,OFF,46638.8
D2024,14-May-2026 17:07:00,ON,15285.0
D2012,25/05/2026 07:07,ON,57510.2
D2008,11/05/2026 07:00,ON,47831.8
D2026,2026-05-13 15:23:00,on,13551.0
D2013,21/05/2026 13:52,ON,48483.5
D2014,30/05/2026 13:38,ON,79117.0
D2006,02-May-2026 09:23:00,ON,58607.2
D2018,07-May-2026 15:23:00,ON,77467.7
D2008,08/05/2026 08:23,ON,47753.5
D2014,06/05/2026 11:38,ON,77685.1
D2022,2026-05-29T07:52:00,ON,59100.2
D2013,22/05/2026 13:38,ON,48522.4
D2016,2026-05-17T09:38:00,ON,34987.1
D2025,10/05/2026 13:45,ON,78340.8
D2022,2026-05-23T17:07:00,ON,58891.3
D2014,03/05/2026 11:15,ON,77502.2
D2015,2026-05-29 11:23:00,ON,26697.8
D2018,19-May-2026 09:23:00,ON,78191.6
D2017,21/05/2026 09:00,ON,71867.4
D2008,17/05/2026 07:52,ON,327.6
D2010,2026-05-03 14:52:00,OFF,46638.8
D2027,2026-05-22T15:00:00,ON,63669.3
D2006,11-May-2026 10:23:00,ON,59209.9
D2028,2026-05-16T09:23:00,ON,46737.8
D2020,2026-05-19 10:45:00,ON,9971.0
D2021,10/05/2026 10:07,ON,28517.9
D2026,2026-05-24 07:15:00,ON,0
D2008,21/05/2026 17:15,ON,458.3
D2013,12/05/2026 17:15,ON,48144.3
D9002,2026-05-09T07:38:00,on,65986.0
D2018,11-May-2026 15:00:00,ON,77717.7
D2009,11/05/2026 17:00,ON,241.7
D2008,24/05/2026 07:00,on,514.2
D2016,2026-05-02T09:23:00,ON,34580.7
D2019,08-May-2026 11:23:00,ON,18630.3
D2022,2026-05-12T07:45:00,ON,58411.9
D2022,2026-05-30T14:00:00,ON,59166.2
D9002,2026-05-14T13:15:00,ON,66076.0
D2019,28-May-2026 17:00:00,ON,19414.4
D2017,09/05/2026 15:52,ON,71617.0
D2018,19-May-2026 11:00:00,ON,0
D2013,06/05/2026 17:45,ON,47910.7
D2024,03-May-2026 14:07:00,ON,14721.1
D2026,2026-05-17 11:23:00,ON,13623.0
D2018,30-May-2026 17:38:00,ON,78928.1
D2027,2026-05-06T11:15:00,ON,63038.8
D2018,04-May-2026 17:15:00,ON,-1
D2024,05-May-2026 14:07:00,ON,14822.2
D2026,2026-05-03 17:45:00,ON,13360.3
D2016,2026-05-20T16:38:00,ON,35083.7
D2012,11/05/2026 15:07,ON,57124.0
D2014,18/05/2026 11:38,ON,78391.6
D2018,26-May-2026 07:00:00,ON,78626.4
D9002,2026-05-27T11:52:00,ON,66286.5
D2009,06/05/2026 12:38,ON,53128.7
D2012,04/05/2026 07:00,ON,56902.5
D9002,2026-05-12T09:00:00,ON,66039.0
D2008,28/05/2026 07:45,ON,621.0
D2012,03/05/2026 14:00,ON,56892.2
D2013,22/05/2026 15:38,ON,48528.1
D2012,19/05/2026 17:15,ON,57360.0
D2028,2026-05-04T10:15:00,ON,45945.9
D2018,29-May-2026 14:38:00,ON,78851.6
D2020,2026-05-08 14:45:00,ON,9427.2
D2021,29/05/2026 17:52,ON,29281.0
D2017,04/05/2026 17:45,ON,71512.7
D2013,07/05/2026 17:23,ON,47949.6
D2024,30-May-2026 07:45:00,ON,0
D9001,2026-05-05T15:45:00,ON,11668.4
D2005,2026-05-17T13:45:00,ON,37106.3
D2024,17-May-2026 09:38:00,ON,15406.1
D2010,2026-05-01 15:23:00,OFF,46638.8
D2015,2026-05-17 12:38:00,ON,26448.1
D2013,28/05/2026 09:07,ON,-1
D2016,2026-05-08T17:15:00,ON,34760.8
D2008,24/05/2026 13:23,ON,9999999
D2007,2026-05-08T13:15:00,ON,48143.8
D2009,16/05/2026 11:07,ON,531.3
D2016,2026-05-28T15:45:00,on,-1
D2012,18/05/2026 15:07,ON,57326.4
D2021,26/05/2026 09:38,ON,29138.1
D2010,2026-05-15 17:07:00,OFF,46638.8
D2022,2026-05-14T11:52:00,ON,58510.5
D2014,18/05/2026 09:07,ON,9999999
D2009,07/05/2026 17:45,ON,53219.5
D2014,28/05/2026 15:07,ON,0
D2018,27-May-2026 09:15:00,ON,78701.5
D2025,27/05/2026 17:15,ON,78979.3
D2012,14/05/2026 11:07,ON,57203.7
D2012,20/05/2026 15:45,ON,57383.9
D2017,03/05/2026 17:45,ON,71491.1
D2026,2026-05-11 17:00:00,ON,-1
D9002,2026-05-27T17:45:00,ON,66295.1
D2026,2026-05-22 12:23:00,ON,13721.6
D2022,2026-05-03T13:15:00,ON,58073.8
D2028,2026-05-10T07:38:00,ON,9999999
D2012,05/05/2026 07:00,ON,56933.6
D2027,2026-05-02T13:23:00,ON,62893.6
D2024,28-May-2026 15:15:00,ON,9999999
D2007,2026-05-06T11:38:00,on,48048.8
D2023,06-May-2026 07:23:00,ON,76672.1
D2010,2026-05-02 08:38:00,OFF,46638.8
D2008,30/05/2026 16:15,ON,696.3
D2023,03-May-2026 07:23:00,ON,76599.6
D2012,11/05/2026 07:07,ON,57104.4
D2015,2026-05-17 17:07:00,ON,26456.7
D2019,19-May-2026 10:45:00,ON,19047.6
D2025,26/05/2026 13:38,ON,78932.9
D2008,15/05/2026 07:15,ON,273.9
D2027,2026-05-09T11:07:00,ON,63153.9
D2024,27-May-2026 09:15:00,ON,15907.7
D9002,2026-05-29T17:52:00,ON,66328.7
D2018,22-May-2026 17:15:00,ON,78424.0
D2024,10-May-2026 17:38:00,ON,15083.1
D2025,07/05/2026 09:15,ON,78217.3
D2011,08/05/2026 14:23,OFF,30676.1
D9001,2026-05-01T13:45:00,ON,11561.4
D2010,2026-05-10 07:38:00,OFF,46638.8
D2008,08/05/2026 15:52,ON,47768.3
D2026,2026-05-15 09:00:00,ON,13580.2
D2021,21/05/2026 09:15,ON,28943.9
D2023,14-May-2026 14:23:00,ON,76882.0
D9002,2026-05-16T17:45:00,ON,66113.6
D2015,2026-05-15 17:45:00,ON,26414.7
D2007,2026-05-17T11:52:00,ON,48530.4
D2023,29-May-2026 11:52:00,ON,77240.6
D2012,21/05/2026 13:45,ON,57409.5
D2021,11/05/2026 13:45,ON,0
D2028,2026-05-01T11:23:00,ON,45751.8
D9002,2026-05-10T12:15:00,ON,66009.1
D2022,2026-05-30T16:15:00,ON,59174.1
D2005,2026-05-01T16:45:00,ON,36542.8
D2006,14-May-2026 07:52:00,ON,59396.0
D2009,21/05/2026 07:07,ON,819.1
D2014,09/05/2026 13:15,ON,77867.9
D2022,2026-05-05T12:52:00,ON,58149.2
D2016,2026-05-09T07:52:00,ON,34765.4
D2021,06/05/2026 08:15,ON,28357.8
D2016,2026-05-06T17:52:00,ON,34706.9
D2004,01-May-2026 07:07:00,ON,32145.2
D2011,27/05/2026 17:38,OFF,30676.1
D2009,30/05/2026 11:00,on,1414.0
D2020,2026-05-28 12:15:00,ON,10437.5
D2012,12/05/2026 15:15,ON,57152.3
D9001,2026-05-07T17:15:00,ON,11724.1
D2008,28/05/2026 13:45,ON,634.2
D2020,2026-05-09 13:52:00,ON,9474.1
D2009,12/05/2026 12:15,ON,-1
D2025,25/05/2026 13:15,ON,78894.8
D9001,2026-05-13T09:07:00,ON,11861.6
D2028,2026-05-16T07:45:00,ON,46724.5
D2025,15/05/2026 08:23,ON,78511.9
D2011,17/05/2026 10:45,OFF,30676.1
D2008,25/05/2026 09:15,ON,547.6
D2016,2026-05-12T07:07:00,ON,34847.1
D2009,13/05/2026 13:15,ON,347.4
D2014,13/05/2026 14:45,ON,78114.5
D2016,2026-05-20T14:45:00,ON,0
D2012,26/05/2026 17:15,ON,57562.5
D2015,2026-05-18 07:45:00,ON,26460.3
D2011,17/05/2026 08:38,OFF,30676.1
D2012,29/05/2026 07:52,ON,57625.7
D2018,15-May-2026 15:52:00,ON,77970.9
D9002,2026-05-16T07:52:00,ON,
D2015,2026-05-03 14:52:00,ON,26158.3
D2024,15-May-2026 09:45:00,ON,15301.3
D9002,2026-05-03T17:15:00,ON,65901.2
D2019,11-May-2026 07:38:00,ON,18734.0
D2028,2026-05-24T09:07:00,ON,47265.8
D2017,20/05/2026 11:45,ON,71849.8
D2014,16/05/2026 11:45,ON,78280.2
D2024,15-May-2026 13:00:00,ON,15318.3
D2014,07/05/2026 07:38,ON,77717.2
D2019,12-May-2026 11:23:00,ON,18787.5
D2006,09-May-2026 07:07:00,ON,59059.6
D2018,27-May-2026 11:00:00,ON,-1
D2025,04/05/2026 10:23,ON,78110.8
D2010,2026-05-14 07:23:00,OFF,46638.8
D2013,18/05/2026 13:38,ON,48364.2
D2019,12-May-2026 07:23:00,ON,18772.1
D2012,01/05/2026 09:23,ON,56822.3
D2022,2026-05-11T17:38:00,ON,58406.4
D2015,2026-05-05 13:07:00,ON,26198.8
D2015,2026-05-27 08:07:00,on,26652.3
D2023,07-May-2026 13:15:00,ON,76709.2
D2012,04/05/2026 08:00,ON,56906.8
D2007,2026-05-11T16:23:00,ON,48288.2
D2009,11/05/2026 11:52,on,210.6
D2009,08/05/2026 09:38,ON,53240.1
D2014,07/05/2026 12:45,ON,77743.3
D2006,15-May-2026 14:38:00,ON,59503.3
D2025,01/05/2026 16:45,ON,78020.1
D2010,2026-05-21 17:15:00,OFF,46638.8
D2011,19/05/2026 17:45,OFF,30676.1
D2004,09-May-2026 07:45:00,ON,9999999
D9002,2026-05-25T17:38:00,ON,66261.5
D2010,2026-05-27 14:23:00,OFF,46638.8
D2012,06/05/2026 14:07,ON,56979.7
D2017,09/05/2026 17:38,ON,71620.6
D2015,2026-05-29 13:23:00,on,26701.1
D2016,2026-05-12T16:23:00,ON,34869.1
D2009,24/05/2026 16:23,ON,1061.5
D2026,2026-05-23 12:52:00,on,13740.8
D2025,13/05/2026 07:15,ON,78434.2
D2012,17/05/2026 11:45,ON,57288.5
D2015,2026-05-01 10:15:00,ON,26107.6
D9001,2026-05-28T09:38:00,ON,12245.0
D2014,26/05/2026 07:07,ON,78846.2
D2012,10/05/2026 07:00,ON,57075.4
D2028,2026-05-13T15:07:00,ON,46569.7
D2011,03/05/2026 09:45,OFF,30676.1
D2008,27/05/2026 17:00,ON,616.8
D2024,21-May-2026 10:07:00,ON,15609.5
D2024,22-May-2026 09:07:00,ON,15655.2
D2019,03-May-2026 07:52:00,ON,18428.2
D2012,04/05/2026 15:45,ON,56923.5
D2019,26-May-2026 07:52:00,on,19304.4
D2022,2026-05-09T10:07:00,on,58303.6
D2004,18-May-2026 16:15:00,ON,33029.5
D2009,21/05/2026 09:52,ON,829.9
D2015,2026-05-16 07:15:00,ON,26419.2
D2020,2026-05-27 17:52:00,ON,10408.3
D2021,04/05/2026 17:00,ON,28307.3
D2018,25-May-2026 15:07:00,ON,-1
D2013,04/05/2026 09:38,ON,47810.1
D2015,2026-05-18 11:38:00,ON,26467.4
D2009,26/05/2026 16:00,ON,1187.6
D2025,09/05/2026 09:15,ON,78291.7
D2023,10-May-2026 09:07:00,ON,76773.8
D2019,21-May-2026 10:52:00,ON,19123.4
D2027,2026-05-20T15:07:00,ON,63591.0
D2026,2026-05-04 07:38:00,ON,13364.4
D2024,14-May-2026 07:15:00,ON,15241.6
D9001,2026-05-29T15:45:00,ON,12284.3
D2016,2026-05-16T11:15:00,ON,34966.1
D2017,17/05/2026 13:07,ON,-1
D2020,2026-05-30 13:07:00,ON,9999999
D2024,09-May-2026 17:38:00,ON,15033.0
D2016,2026-05-23T17:23:00,ON,35164.0
D9002,2026-05-23T12:00:00,on,66222.1
D9001,2026-05-04T09:07:00,ON,11631.7
D2018,08-May-2026 09:38:00,ON,77501.6
D2007,2026-05-09T17:38:00,ON,48201.5
D2027,2026-05-19T07:00:00,ON,63525.6
D9002,2026-05-29T15:45:00,ON,66326.1
D9001,2026-05-30T07:07:00,ON,12292.4
D9001,2026-05-19T17:07:00,ON,12031.5
D2021,01/05/2026 09:15,ON,28166.7
D2012,27/05/2026 15:45,ON,57586.8
D2021,25/05/2026 15:45,ON,29119.8
D2011,13/05/2026 10:52,OFF,30676.1
D2004,05-May-2026 10:23:00,ON,32354.8
D2027,2026-05-23T10:00:00,ON,63691.6
D2024,27-May-2026 11:23:00,ON,15916.4
D2016,2026-05-16T07:15:00,ON,34954.9
D2019,09-May-2026 12:15:00,ON,18671.7
D2025,08/05/2026 07:45,ON,78249.3
D2015,2026-05-21 13:23:00,on,26534.9
D2009,25/05/2026 09:00,ON,1082.3
D2015,2026-05-13 17:45:00,ON,26372.8
D2014,29/05/2026 13:00,ON,79054.8
D2022,2026-05-22T15:00:00,ON,58844.3
D2014,02/05/2026 07:15,ON,77423.5
D2023,05-May-2026 07:52:00,ON,76647.8
D2021,29/05/2026 15:07,ON,29274.5
D2019,16-May-2026 11:15:00,ON,18939.8
D2028,2026-05-04T12:38:00,ON,45955.2
D2008,18/05/2026 17:52,ON,376.7
D2022,2026-05-02T15:23:00,ON,58038.5
D2012,09/05/2026 15:00,ON,57067.0
D2027,2026-05-07T09:23:00,ON,63070.8
D2008,20/05/2026 09:23,ON,412.5
D2026,2026-05-20 13:15:00,ON,13686.0
D2020,2026-05-14 17:38:00,ON,9744.4
D2004,13-May-2026 15:07:00,ON,32772.0
D2028,2026-05-30T17:38:00,ON,47701.7
D2009,09/05/2026 17:07,ON,53345.6
D2004,09-May-2026 14:23:00,ON,32572.2
D2019,10-May-2026 13:52:00,ON,18715.8
D2024,23-May-2026 10:52:00,ON,15710.8
D2028,2026-05-07T07:45:00,ON,46127.4
D2020,2026-05-14 12:52:00,ON,9722.6
D2011,12/05/2026 09:38,OFF,30676.1
D2012,13/05/2026 15:23,on,57182.0
D2012,14/05/2026 14:15,ON,57209.7
D2014,25/05/2026 17:07,ON,78837.8
D2009,02/05/2026 11:38,ON,52873.4
D2019,25-May-2026 13:15:00,ON,19286.2
D2009,06/05/2026 07:38,ON,53101.5
D2020,2026-05-02 07:15:00,on,9086.6
D2023,18-May-2026 16:23:00,on,76983.2
D2021,20/05/2026 13:23,ON,28919.6
D2021,30/05/2026 10:07,ON,29297.8
D2008,17/05/2026 15:00,ON,345.8
D2008,09/05/2026 17:45,on,47798.7
D2008,16/05/2026 07:38,ON,302.0
D2028,2026-05-19T07:07:00,ON,46919.0
D2016,2026-05-28T17:07:00,ON,35298.2
D2010,2026-05-16 09:52:00,OFF,46638.8
D2008,21/05/2026 12:38,ON,446.8
D2012,09/05/2026 13:45,ON,57063.0
D2026,2026-05-12 10:23:00,ON,13523.1
D2012,23/05/2026 13:52,ON,57467.4
D9002,2026-05-20T13:23:00,ON,66175.1
D2020,2026-05-10 08:23:00,ON,9503.7
D2016,2026-05-19T07:52:00,ON,35034.6
D2007,2026-05-07T15:52:00,ON,48108.0
D2018,07-May-2026 17:52:00,ON,77476.8
D2023,23-May-2026 17:07:00,ON,77104.1
D2009,14/05/2026 07:07,ON,380.8
D2009,15/05/2026 10:00,ON,457.6
D2011,13/05/2026 13:00,OFF,30676.1
D2011,19/05/2026 15:38,OFF,30676.1
D2015,2026-05-28 09:45:00,ON,26675.3
D2028,2026-05-22T07:45:00,ON,47116.4
D2021,04/05/2026 13:23,ON,28294.2
D2007,2026-05-02T09:45:00,ON,47868.6
D2023,18-May-2026 07:15:00,ON,76963.7
D2026,2026-05-22 17:15:00,ON,13730.3
D2019,25-May-2026 09:45:00,ON,19273.4
D2022,2026-05-24T12:45:00,ON,58914.6
D2017,17/05/2026 17:23,ON,71792.3
D2009,22/05/2026 08:15,ON,0
D2018,15-May-2026 07:52:00,ON,77928.8
D2022,2026-05-25T07:07:00,ON,58940.1
D2026,2026-05-25 15:38:00,ON,0
D2008,23/05/2026 13:45,ON,500.8
D2008,13/05/2026 07:45,ON,47884.7
D2012,02/05/2026 11:38,ON,56855.0
D2014,12/05/2026 11:07,ON,78042.8
D2017,25/05/2026 11:07,ON,71956.4
D2022,2026-05-23T13:15:00,ON,58877.7
D2028,2026-05-16T14:45:00,ON,46764.0
D2010,2026-05-17 07:07:00,off,46638.8
D2025,29/05/2026 16:23,ON,79052.7
D2014,21/05/2026 17:52,ON,78600.4
D2016,2026-05-11T17:07:00,ON,34841.6
D2018,15-May-2026 13:15:00,ON,9999999
D2009,24/05/2026 07:38,ON,1010.8
D2009,10/05/2026 07:45,ON,53355.9
D9002,2026-05-13T15:45:00,ON,66062.4
D2016,2026-05-01T15:45:00,ON,34568.4
D2009,29/05/2026 11:45,ON,1351.1
D9001,2026-05-26T09:45:00,ON,12195.1
D2012,01/05/2026 15:38,ON,56836.5
D9001,2026-05-27T15:15:00,ON,12232.7
D2020,2026-05-05 14:52:00,on,9273.7
D2016,2026-05-23T15:23:00,on,9999999
D2028,2026-05-03T14:45:00,ON,45904.7
D2016,2026-05-29T07:23:00,ON,35302.0
D2016,2026-05-05T12:07:00,ON,34668.2
D2009,12/05/2026 07:52,ON,250.6
D2010,2026-05-01 07:45:00,OFF,46638.8
D2018,23-May-2026 17:45:00,ON,78487.7
D2017,13/05/2026 11:07,on,71698.5
D2012,07/05/2026 07:15,on,56991.2
D2022,2026-05-13T15:45:00,ON,9999999
D2028,2026-05-13T12:38:00,ON,46550.7
D2016,2026-05-30T12:52:00,ON,35339.8
D2027,2026-05-20T17:38:00,ON,
D2007,2026-05-19T16:07:00,on,48635.4
D2019,10-May-2026 15:15:00,ON,18720.9
D2026,2026-05-05 08:15:00,ON,13385.5
D2005,2026-05-06T09:23:00,ON,36699.8
D2009,23/05/2026 09:52,ON,960.4
D2009,28/05/2026 07:38,ON,1262.3
D2018,02-May-2026 17:15:00,ON,77160.9
D9002,2026-05-13T09:00:00,ON,66054.4
D2024,26-May-2026 17:15:00,ON,15891.0
D2019,14-May-2026 09:00:00,ON,18856.2
D2007,2026-05-20T11:52:00,ON,48657.0
D9002,2026-05-01T07:52:00,ON,65855.1
D2016,2026-05-12T11:52:00,ON,34858.0
D2010,2026-05-09 11:52:00,OFF,46638.8
D2028,2026-05-22T13:52:00,ON,47154.2
D2027,2026-05-27T17:23:00,ON,63868.2
D2016,2026-05-05T08:45:00,ON,34660.4
D9002,2026-05-12T07:15:00,ON,66035.9
D2010,2026-05-11 13:45:00,OFF,46638.8
D2016,2026-05-17T11:00:00,ON,34992.7
D2016,2026-05-10T13:52:00,ON,34806.9
D2018,24-May-2026 15:52:00,ON,78540.5
D2019,09-May-2026 13:52:00,ON,18677.2
D2023,10-May-2026 13:15:00,ON,76781.7
D2018,18-May-2026 17:00:00,ON,78170.8
D2017,05/05/2026 09:07,ON,71521.4
D2013,05/05/2026 08:00,ON,47844.0
D2025,23/05/2026 07:00,ON,78801.3
D2023,08-May-2026 11:38:00,ON,76729.6
D2006,05-May-2026 13:23:00,ON,58828.2
D2011,03/05/2026 13:15,OFF,30676.1
D2017,15/05/2026 17:07,ON,71749.7
D2005,2026-05-03T17:07:00,ON,36614.6
D2013,23/05/2026 13:07,ON,48560.0
D2023,19-May-2026 11:38:00,ON,76995.6
D2023,27-May-2026 17:23:00,ON,77201.4
D2008,07/05/2026 09:07,ON,47730.4
D2008,04/05/2026 13:45,ON,47656.6
D2028,2026-05-13T10:38:00,ON,46541.2
D2021,18/05/2026 14:38,ON,28845.0
D2018,18-May-2026 15:15:00,ON,78160.5
D2012,20/05/2026 07:00,ON,57364.5
D2005,2026-05-03T12:38:00,on,36599.4
D2028,2026-05-09T07:07:00,ON,46260.9
D2024,15-May-2026 17:15:00,ON,15334.7
D2019,15-May-2026 07:15:00,ON,18884.8
D2016,2026-05-03T16:45:00,ON,34625.4
D2014,24/05/2026 07:52,ON,78730.6
D2021,21/05/2026 07:23,ON,28937.5
D2014,20/05/2026 09:07,ON,78500.2
D2020,2026-05-18 09:23:00,ON,9914.9
D2016,2026-05-21T07:07:00,ON,35088.0
D2012,21/05/2026 17:38,ON,57417.5
D9001,2026-05-29T17:45:00,ON,12288.8
D2028,2026-05-04T08:00:00,ON,45936.4
D2016,2026-05-29T17:52:00,ON,9999999
D2028,2026-05-15T09:15:00,ON,46671.4
D2020,2026-05-28 17:23:00,ON,10459.9
D2021,12/05/2026 09:23,ON,28592.2
D2017,13/05/2026 16:00,ON,71706.8
D2005,2026-05-12T07:23:00,ON,
D2028,2026-05-26T14:00:00,ON,47424.7
D2028,2026-05-30T07:00:00,ON,47645.5
D2011,25/05/2026 07:23,OFF,30676.1
D2025,19/05/2026 10:45,ON,78663.7
D2024,17-May-2026 14:00:00,ON,15426.4
D2006,12-May-2026 14:23:00,ON,59302.3
D2005,2026-05-10T11:07:00,ON,36849.6
D2017,14/05/2026 16:45,ON,
D2024,25-May-2026 10:38:00,ON,15812.1
D2012,21/05/2026 12:00,ON,57405.2
D2016,2026-05-07T16:07:00,ON,
D2028,2026-05-05T13:52:00,ON,46027.6
D2027,2026-05-18T13:52:00,ON,63509.4
D2013,10/05/2026 07:07,ON,48034.1
D2015,2026-05-14 11:07:00,ON,26383.0
D2014,02/05/2026 09:00,ON,77433.6
D2018,25-May-2026 13:00:00,ON,78595.8
D2013,18/05/2026 11:15,ON,48357.8
D2011,26/05/2026 07:52,OFF,30676.1
D9002,2026-05-18T07:52:00,ON,
D2019,11-May-2026 14:45:00,ON,18756.9
D2022,2026-05-09T17:23:00,ON,58326.0
D2022,2026-05-08T07:00:00,ON,58253.0
D2026,2026-05-13 12:00:00,ON,13545.5
D2011,07/05/2026 16:38,OFF,30676.1
D2022,2026-05-13T15:45:00,ON,9999999
D2007,2026-05-06T09:07:00,ON,48041.7
D2028,2026-05-21T16:07:00,ON,47107.1
D2007,2026-05-11T14:23:00,ON,48279.6
D2028,2026-05-05T07:15:00,ON,45994.4
D2021,25/05/2026 10:38,ON,29102.6
D2020,2026-05-02 08:38:00,ON,9094.1
D2015,2026-05-11 07:23:00,ON,26313.2
D2022,2026-05-15T11:45:00,ON,58550.5
D2006,10-May-2026 07:38:00,ON,59128.3
D2027,2026-05-23T15:00:00,on,63707.7
D2026,2026-05-10 15:23:00,ON,13492.8
D2016,2026-05-11T09:38:00,ON,34823.0
D2013,19/05/2026 09:15,ON,48392.9
